timeline_id,bin_early,bin_late,morphotype
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8000,7500,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Minuartia-Silene t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,8500,8000,Chamaenerion
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Minuartia-Silene t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Chamaenerion
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9000,8500,Cassiope-Harrimanella
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Cassiope-Harrimanella
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Equisetum
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Loiseleuria procumb.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,9500,9000,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Cassiope-Harrimanella
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Equisetum
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Loiseleuria procumb.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Minuartia-Silene t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10000,9500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Minuartia-Silene t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Chamaenerion
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Saxifraga caespitosa
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Saxifraga nivalis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Sedum
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,10500,10000,Woodsia
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Huperzia selago
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Minuartia-Silene t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Chamaenerion
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Saxifraga caespitosa
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Saxifraga nivalis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Sedum
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11000,10500,Woodsia
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Minuartia-Silene t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Oxyria digyna
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Chamaenerion
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Saxifraga caespitosa
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Saxifraga nivalis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Sedum
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,11500,11000,Woodsia
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,500,0,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1000,500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,1500,1000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2000,1500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,2500,2000,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3000,2500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,3500,3000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4000,3500,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,4500,4000,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5000,4500,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,5500,5000,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Gymnocarpium dryopt.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6000,5500,Ranunculus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Gymnocarpium dryopt.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Ranunculus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,6500,6000,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Gymnocarpium dryopt.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7000,6500,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Juniperus communis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,7500,7000,Thalictrum alpinum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8000,7500,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8000,7500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8000,7500,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8000,7500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8000,7500,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8000,7500,Thalictrum alpinum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Alnus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Thalictrum alpinum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Potentilla Comarum t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,8500,8000,Salix glauca t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Elymus aren.ssp.mollis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Eqisetum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Minuartia-Silene t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Oxyria digyna
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Plantago maritima
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Saxifraga oppositif t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9000,8500,Ranunculus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Elymus aren.ssp.mollis
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Eqisetum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Ericales sp. indet.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Oxyria digyna
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Plantago maritima
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Saxifraga oppositif t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Betula
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Lycopodium dubium
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,9500,9000,Ranunculus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Cyperaceae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Empetrum hermaphr.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Gramineae
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Ranunculus
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Dryopteris t.
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Ledum
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Oxyria digyna
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Plantago maritima
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0,10000,9500,Betula
